CustomerID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Top_Category,Preferred_Channel,Days_Since_Last_Purchase,Returns_Count,Satisfaction_Score,Loyalty_Score
CUST03335,48,Male,San Antonio,28853,12,494.45,5933.4,Books,In-Store,3,2,3.3,7.0
CUST03336,24,Male,San Jose,33798,13,72.98,948.74,Groceries,Online,12,2,3.2,5.0
CUST03337,22,Female,Los Angeles,76069,10,44.62,446.2,Sports,Mobile App,89,0,4.5,3.8
CUST03338,32,Female,San Diego,40141,16,54.5,872.0,Sports,Online,23,3,3.3,5.5
CUST03339,49,Female,Philadelphia,39227,21,318.09,6679.89,Home & Garden,Online,3,0,4.3,8.9
CUST03340,39,Female,Philadelphia,89520,13,43.89,570.57,Toys,In-Store,26,3,3.8,4.8
CUST03341,41,Female,Chicago,46711,17,27.48,467.16,Home & Garden,In-Store,31,3,2.9,5.4
CUST03342,35,Female,Philadelphia,42022,11,74.46,819.06,Books,In-Store,14,1,3.8,4.6
CUST03343,44,Female,Chicago,31657,12,50.34,604.08,Toys,Mobile App,34,2,4.0,4.6
CUST03344,39,Male,San Jose,35022,20,38.72,774.4,Automotive,In-Store,26,1,3.4,6.1
CUST03345,33,Female,Houston,52775,8,25.86,206.88,Beauty,Mobile App,5,0,3.4,3.9
CUST03346,33,Male,Los Angeles,101735,13,29.1,378.3,Books,Online,58,3,2.9,4.5
CUST03347,46,Female,Chicago,35038,11,73.76,811.36,Books,Online,4,1,3.2,4.7
CUST03348,61,Female,San Diego,36052,17,56.28,956.76,Beauty,Online,39,4,4.0,5.6
CUST03349,24,Male,Philadelphia,39449,15,134.97,2024.55,Groceries,Mobile App,21,6,2.5,5.8
CUST03350,26,Male,Los Angeles,189026,12,47.36,568.32,Home & Garden,In-Store,18,0,4.5,4.6
CUST03351,47,Female,Dallas,25088,7,43.88,307.16,Sports,In-Store,7,2,3.4,3.7
CUST03352,44,Female,San Antonio,44294,13,60.46,785.98,Health,In-Store,16,5,3.5,4.9
CUST03353,43,Male,Los Angeles,26528,17,40.17,682.89,Health,Mobile App,23,2,3.9,5.5
CUST03354,18,Female,Phoenix,131423,13,21.32,277.16,Groceries,In-Store,37,3,2.9,4.6
CUST03355,37,Female,San Antonio,112330,7,114.96,804.72,Groceries,Mobile App,81,0,4.4,3.5
CUST03356,42,Male,Phoenix,70839,13,134.99,1754.87,Health,In-Store,10,3,4.1,5.4
CUST03357,34,Male,Houston,40358,15,102.46,1536.9,Toys,Mobile App,63,5,2.8,5.3
CUST03358,52,Male,Chicago,47349,13,38.56,501.28,Sports,Online,11,1,4.3,4.8
CUST03359,37,Male,Houston,72113,7,60.23,421.61,Home & Garden,Mobile App,61,1,4.2,3.4
CUST03360,31,Male,Houston,79612,11,60.86,669.46,Groceries,Online,11,2,3.6,4.6
CUST03361,18,Male,New York,71012,19,81.16,1542.04,Health,Online,26,0,3.3,6.2
CUST03362,47,Male,Dallas,36185,12,22.33,267.96,Automotive,Mobile App,2,0,4.6,4.6
CUST03363,34,Male,Chicago,51195,15,61.81,927.15,Automotive,In-Store,12,3,3.0,5.4
CUST03364,18,Female,San Antonio,54447,11,94.55,1040.05,Sports,In-Store,1,2,3.4,4.8
CUST03365,46,Non-binary,Phoenix,23661,10,490.77,4907.7,Books,Online,21,1,3.9,6.1
CUST03366,24,Female,Houston,51200,8,81.34,650.72,Beauty,In-Store,25,1,4.7,3.9
CUST03367,28,Male,Chicago,52416,10,15.24,152.4,Beauty,Mobile App,73,1,4.2,3.8
CUST03368,33,Non-binary,Houston,52459,11,87.5,962.5,Automotive,In-Store,103,3,3.4,4.1
CUST03369,37,Male,Dallas,98000,11,157.18,1728.98,Toys,In-Store,36,2,4.0,4.9
CUST03370,42,Male,San Jose,38604,5,37.51,187.55,Home & Garden,In-Store,44,1,2.9,3.1
CUST03371,18,Female,Dallas,42887,12,122.7,1472.4,Home & Garden,Online,12,0,3.6,5.1
CUST03372,52,Female,New York,22720,15,40.08,601.2,Toys,In-Store,24,2,3.5,5.2
CUST03373,23,Female,San Antonio,28165,15,45.38,680.7,Clothing,Mobile App,19,0,4.1,5.2
CUST03374,22,Male,Dallas,24341,16,76.38,1222.08,Toys,In-Store,26,2,3.4,5.6
CUST03375,42,Male,Philadelphia,20000,8,101.04,808.32,Toys,Mobile App,54,2,4.3,3.8
CUST03376,18,Male,Philadelphia,33277,6,29.61,177.66,Clothing,Mobile App,22,1,3.9,3.4
CUST03377,41,Male,Phoenix,60782,21,114.57,2405.97,Electronics,In-Store,31,4,3.8,6.9
CUST03378,35,Female,Chicago,53552,10,132.71,1327.1,Books,Online,2,1,3.2,4.7
CUST03379,42,Male,Dallas,56613,10,25.91,259.1,Sports,Online,154,1,4.4,3.3
CUST03380,19,Female,Dallas,50288,12,71.91,862.92,Books,Online,1,2,3.7,4.9
CUST03381,47,Female,San Jose,40843,12,296.84,3562.08,Beauty,Mobile App,28,1,3.6,5.9
CUST03382,46,Non-binary,New York,121782,14,58.46,818.44,Beauty,In-Store,113,0,4.6,4.5
CUST03383,24,Female,Los Angeles,38618,13,98.22,1276.86,Health,Online,6,0,4.2,5.2
CUST03384,34,Male,Chicago,79771,11,23.79,261.69,Home & Garden,Online,36,2,3.4,4.2
CUST03385,18,Female,Chicago,50105,19,45.5,864.5,Groceries,Online,1,0,3.6,6.1
CUST03386,18,Female,Los Angeles,58810,21,42.54,893.34,Beauty,Online,4,6,3.9,6.5
CUST03387,40,Female,San Jose,37314,14,276.31,3868.34,Books,Mobile App,1,5,3.6,6.5
CUST03388,39,Male,San Diego,55505,11,33.83,372.13,Groceries,Mobile App,60,4,3.6,4.1
CUST03389,38,Male,Phoenix,38324,15,168.81,2532.15,Beauty,Online,16,2,4.2,6.0
CUST03390,34,Male,Phoenix,49343,14,23.81,333.34,Toys,Online,1,2,3.7,5.0
CUST03391,29,Male,Houston,65938,13,18.93,246.09,Home & Garden,Online,45,1,2.6,4.5
CUST03392,24,Female,Los Angeles,27499,17,34.02,578.34,Beauty,Online,52,2,4.3,5.3
CUST03393,28,Male,Phoenix,121302,12,60.1,721.2,Electronics,Mobile App,12,1,3.2,4.8
CUST03394,34,Male,Dallas,41652,16,36.03,576.48,Electronics,In-Store,78,0,4.9,5.0
CUST03395,37,Male,New York,99462,11,107.82,1186.02,Automotive,Online,14,2,3.5,4.8
CUST03396,40,Male,Phoenix,37318,12,26.56,318.72,Electronics,Mobile App,14,3,3.1,4.6
CUST03397,38,Female,Philadelphia,20000,10,33.96,339.6,Clothing,Mobile App,1,1,2.9,4.3
CUST03398,46,Male,San Jose,80254,20,35.62,712.4,Toys,Online,21,0,4.3,6.1
CUST03399,35,Male,Philadelphia,27942,12,201.5,2418.0,Clothing,Mobile App,1,2,4.2,5.5
CUST03400,18,Female,San Jose,30363,18,106.05,1908.9,Beauty,In-Store,8,1,3.7,6.3
CUST03401,31,Female,Chicago,53837,6,119.38,716.28,Automotive,Online,55,1,2.9,3.4
CUST03402,55,Female,New York,61130,12,87.88,1054.56,Health,Online,87,1,3.5,4.4
CUST03403,40,Female,Los Angeles,33760,12,107.82,1293.84,Sports,Mobile App,72,2,3.9,4.6
CUST03404,58,Male,Chicago,26957,13,40.85,531.05,Health,In-Store,48,1,2.5,4.6
CUST03405,19,Female,San Diego,43235,6,106.78,640.68,Home & Garden,In-Store,16,0,3.7,3.6
CUST03406,39,Non-binary,Philadelphia,65110,5,117.34,586.7,Toys,Mobile App,5,0,5.0,3.5
CUST03407,39,Female,San Antonio,73473,11,55.19,607.09,Toys,Mobile App,84,0,3.5,4.1
CUST03408,31,Female,Los Angeles,46206,13,95.45,1240.85,Beauty,Online,14,1,4.8,5.1
CUST03409,25,Male,San Diego,51971,11,57.78,635.58,Home & Garden,In-Store,1,2,4.1,4.6
CUST03410,55,Male,New York,45454,11,35.45,389.95,Toys,Mobile App,45,0,3.8,4.2
CUST03411,50,Female,San Jose,55645,9,23.44,210.96,Clothing,Mobile App,76,1,4.0,3.6
CUST03412,67,Male,Philadelphia,30110,4,181.45,725.8,Automotive,In-Store,90,0,4.0,2.9
CUST03413,50,Female,Dallas,20868,8,106.79,854.32,Books,In-Store,60,3,3.6,3.8
CUST03414,18,Female,Phoenix,30863,13,60.84,790.92,Beauty,Online,8,1,3.4,5.0
CUST03415,41,Female,Phoenix,40580,15,138.52,2077.8,Books,Online,30,1,4.7,5.7
CUST03416,24,Male,San Diego,110144,9,60.2,541.8,Electronics,Online,14,2,4.4,4.1
CUST03417,54,Male,San Diego,20891,15,25.83,387.45,Health,Online,15,1,4.3,5.1
CUST03418,18,Female,Phoenix,69727,13,101.42,1318.46,Electronics,In-Store,34,1,3.6,5.0
CUST03419,42,Male,Los Angeles,22187,16,61.35,981.6,Sports,Mobile App,17,1,3.6,5.5
CUST03420,37,Female,San Jose,72591,11,46.16,507.76,Automotive,Online,42,1,3.8,4.3
CUST03421,33,Male,New York,20178,20,71.47,1429.4,Automotive,Online,1,1,3.5,6.5
CUST03422,49,Female,San Antonio,25687,12,38.96,467.52,Home & Garden,Online,12,1,3.8,4.6
CUST03423,32,Female,San Antonio,53220,12,136.62,1639.44,Automotive,In-Store,30,3,3.4,5.0
CUST03424,43,Male,Philadelphia,56384,12,330.17,3962.04,Electronics,Mobile App,17,0,4.5,6.1
CUST03425,42,Male,Chicago,50235,15,25.75,386.25,Home & Garden,In-Store,4,1,4.5,5.2
CUST03426,50,Male,Houston,66870,9,27.79,250.11,Toys,Online,24,0,3.5,3.9
CUST03427,46,Female,New York,42338,10,23.48,234.8,Electronics,Mobile App,62,1,4.4,3.9
CUST03428,38,Male,Los Angeles,48150,11,59.32,652.52,Sports,Online,53,2,3.5,4.3
CUST03429,40,Male,Philadelphia,69068,15,140.72,2110.8,Groceries,Mobile App,10,2,3.7,5.9
CUST03430,33,Female,Philadelphia,56607,20,269.1,5382.0,Books,Online,23,0,4.2,8.1
CUST03431,40,Male,Houston,30391,12,140.73,1688.76,Health,In-Store,79,0,3.8,4.7
CUST03432,42,Female,San Antonio,107427,13,75.12,976.56,Health,In-Store,10,0,3.2,5.0
CUST03433,27,Female,Phoenix,56198,13,79.1,1028.3,Home & Garden,Mobile App,119,0,4.4,4.4
CUST03434,29,Female,Phoenix,109671,13,94.34,1226.42,Books,In-Store,65,0,3.6,4.8
CUST03435,35,Male,San Antonio,26269,10,114.12,1141.2,Books,Online,126,0,4.6,3.9
CUST03436,18,Female,San Diego,134735,18,66.13,1190.34,Sports,In-Store,19,3,3.8,6.0
CUST03437,22,Female,San Antonio,106285,10,21.56,215.6,Electronics,In-Store,32,3,4.0,4.1
CUST03438,36,Male,Houston,68791,16,69.9,1118.4,Clothing,In-Store,8,1,3.7,5.6
CUST03439,42,Male,San Diego,22652,12,59.81,717.72,Clothing,Online,6,5,3.0,4.8
CUST03440,47,Male,Phoenix,44833,13,75.1,976.3,Books,Online,53,3,3.5,4.8
CUST03441,39,Male,San Jose,42501,10,66.57,665.7,Sports,Online,19,2,4.0,4.3
CUST03442,52,Male,Houston,32790,15,25.59,383.85,Clothing,In-Store,4,2,4.4,5.2
CUST03443,18,Female,Chicago,60207,16,84.0,1344.0,Automotive,Mobile App,17,3,4.5,5.7
CUST03444,35,Male,Los Angeles,24173,12,81.07,972.84,Clothing,Online,66,1,4.5,4.5
CUST03445,36,Female,Chicago,33619,12,11.97,143.64,Clothing,In-Store,45,3,3.7,4.3
CUST03446,32,Female,Houston,82492,14,63.6,890.4,Books,In-Store,1,2,2.9,5.2
CUST03447,22,Male,Chicago,136326,12,74.54,894.48,Toys,In-Store,21,1,3.5,4.8
CUST03448,33,Male,Dallas,44028,8,53.27,426.16,Home & Garden,In-Store,61,0,3.4,3.6
CUST03449,46,Female,New York,46101,10,52.46,524.6,Health,Online,22,0,3.8,4.3
CUST03450,57,Male,Phoenix,113630,12,46.39,556.68,Groceries,Online,20,1,4.3,4.6
CUST03451,34,Male,New York,48129,5,105.56,527.8,Books,Online,38,1,3.7,3.3
CUST03452,44,Female,Dallas,65179,13,37.02,481.26,Clothing,Online,1,2,4.7,4.9
CUST03453,56,Female,Philadelphia,95293,8,19.4,155.2,Toys,Online,6,0,3.5,3.8
CUST03454,41,Male,Houston,45196,20,34.61,692.2,Health,In-Store,16,5,3.3,6.1
CUST03455,24,Female,Chicago,74171,9,110.84,997.56,Automotive,Mobile App,7,0,3.9,4.4
CUST03456,18,Male,Los Angeles,74590,13,54.53,708.89,Books,In-Store,23,2,4.3,4.9
CUST03457,19,Male,Chicago,33306,12,71.72,860.64,Beauty,Online,53,1,4.1,4.6
CUST03458,43,Male,Los Angeles,55403,16,75.83,1213.28,Home & Garden,Online,19,1,2.9,5.6
CUST03459,47,Male,New York,80636,10,82.61,826.1,Books,In-Store,11,0,4.1,4.5
CUST03460,42,Male,Houston,54614,11,103.67,1140.37,Electronics,In-Store,37,0,4.4,4.6
CUST03461,34,Male,San Diego,156330,6,26.81,160.86,Health,In-Store,25,2,3.9,3.4
CUST03462,32,Male,San Jose,43385,13,78.72,1023.36,Books,Online,1,1,4.4,5.1
CUST03463,40,Female,San Diego,20000,18,136.4,2455.2,Health,Online,7,0,3.7,6.6
CUST03464,24,Non-binary,San Diego,53608,14,40.38,565.32,Toys,Mobile App,46,4,3.3,4.8
CUST03465,35,Male,Dallas,38894,6,65.09,390.54,Beauty,Online,11,0,3.9,3.6
CUST03466,24,Male,Chicago,102566,14,245.49,3436.86,Books,Mobile App,1,0,4.6,6.3
CUST03467,22,Female,Philadelphia,106517,5,49.68,248.4,Electronics,Online,71,0,3.8,2.9
CUST03468,18,Male,New York,142753,12,47.07,564.84,Toys,Online,96,0,3.3,4.2
CUST03469,27,Female,Houston,35103,4,62.04,248.16,Books,Online,127,1,3.5,2.4
CUST03470,28,Female,Houston,68595,9,36.95,332.55,Books,Online,26,0,4.5,4.0
CUST03471,62,Male,San Diego,84028,18,64.13,1154.34,Toys,Mobile App,27,0,4.5,5.9
CUST03472,18,Male,Philadelphia,45406,12,56.52,678.24,Beauty,In-Store,1,2,4.3,4.8
CUST03473,33,Male,Dallas,60438,12,167.62,2011.44,Home & Garden,Online,8,0,3.6,5.3
CUST03474,75,Female,San Jose,68496,14,119.67,1675.38,Home & Garden,Mobile App,6,3,3.8,5.5
CUST03475,37,Female,San Jose,133217,11,98.19,1080.09,Beauty,Mobile App,52,2,3.5,4.5
CUST03476,25,Female,San Antonio,111004,8,103.85,830.8,Beauty,In-Store,32,0,4.9,4.0
CUST03477,47,Male,Chicago,32477,11,62.21,684.31,Toys,Online,28,1,3.8,4.5
CUST03478,55,Female,Phoenix,20000,17,75.65,1286.05,Health,Online,1,3,3.6,5.9
CUST03479,35,Male,Philadelphia,55511,9,195.03,1755.27,Automotive,Mobile App,102,1,2.8,4.1
CUST03480,27,Female,Dallas,37243,18,175.07,3151.26,Books,Online,14,1,3.8,6.8
CUST03481,54,Male,Houston,77778,13,141.93,1845.09,Books,In-Store,59,0,3.5,5.1
CUST03482,39,Male,San Jose,39590,12,90.26,1083.12,Groceries,In-Store,30,2,3.7,4.8
CUST03483,47,Female,Houston,20000,10,100.28,1002.8,Groceries,Online,135,1,2.7,3.7
CUST03484,42,Male,Chicago,51054,16,91.47,1463.52,Toys,Online,26,3,3.8,5.7
CUST03485,33,Female,San Jose,36134,14,97.83,1369.62,Automotive,In-Store,63,0,4.4,5.1
CUST03486,60,Female,Los Angeles,51313,9,172.11,1548.99,Clothing,Online,27,1,3.6,4.5
CUST03487,46,Male,New York,20000,8,32.95,263.6,Beauty,Mobile App,17,0,3.8,3.8
CUST03488,37,Male,Philadelphia,166862,15,116.52,1747.8,Home & Garden,In-Store,45,5,3.0,5.5
CUST03489,18,Female,Phoenix,58591,17,389.94,6628.98,Clothing,Online,17,2,2.9,8.1
CUST03490,42,Female,San Jose,80920,16,175.86,2813.76,Toys,Online,11,1,4.3,6.4
CUST03491,58,Female,Phoenix,106757,12,95.1,1141.2,Sports,Online,12,1,3.4,4.9
CUST03492,65,Female,Chicago,37345,16,60.52,968.32,Groceries,Online,26,1,2.9,5.5
CUST03493,18,Female,San Jose,65812,9,49.36,444.24,Books,Online,35,0,3.9,4.0
CUST03494,20,Female,San Diego,32347,13,107.77,1401.01,Sports,In-Store,31,0,5.0,5.1
CUST03495,34,Female,Los Angeles,38411,12,85.5,1026.0,Groceries,Mobile App,70,2,3.9,4.5
CUST03496,38,Male,New York,39139,10,185.36,1853.6,Groceries,Mobile App,15,0,3.7,4.9
CUST03497,34,Male,San Diego,120714,6,53.0,318.0,Groceries,In-Store,68,1,5.0,3.2
CUST03498,41,Female,Philadelphia,83979,14,27.11,379.54,Toys,In-Store,10,2,3.8,5.0
CUST03499,36,Male,New York,149028,11,46.88,515.68,Toys,Mobile App,16,2,3.1,4.5
CUST03500,44,Female,Philadelphia,93616,8,96.06,768.48,Clothing,Mobile App,62,1,3.8,3.8
CUST03501,49,Male,Chicago,29855,15,62.63,939.45,Health,Online,1,1,3.9,5.4
CUST03502,32,Male,Chicago,42819,14,80.13,1121.82,Clothing,Mobile App,49,2,4.2,5.0
CUST03503,52,Female,Houston,20000,19,50.95,968.05,Beauty,Online,7,3,4.2,6.1
CUST03504,54,Female,Los Angeles,35514,12,78.67,944.04,Beauty,In-Store,1,2,3.6,4.9
CUST03505,46,Female,New York,30135,15,75.49,1132.35,Health,Mobile App,11,1,4.0,5.5
CUST03506,27,Male,Chicago,43000,12,22.95,275.4,Beauty,Mobile App,10,0,4.1,4.6
CUST03507,63,Male,Phoenix,27951,18,34.3,617.4,Automotive,Mobile App,44,2,4.3,5.6
CUST03508,57,Male,Philadelphia,94817,10,16.14,161.4,Groceries,Online,94,1,3.7,3.6
CUST03509,29,Male,Phoenix,55038,13,77.9,1012.7,Sports,Online,15,0,4.3,5.0
CUST03510,18,Male,New York,39627,12,71.86,862.32,Sports,In-Store,3,1,4.3,4.9
CUST03511,27,Female,San Diego,49478,13,91.44,1188.72,Clothing,Online,182,1,4.1,4.1
CUST03512,28,Male,San Jose,46071,8,46.3,370.4,Electronics,In-Store,26,1,3.8,3.8
CUST03513,29,Male,San Antonio,37654,9,255.49,2299.41,Home & Garden,Mobile App,106,1,3.3,4.3
CUST03514,36,Male,New York,94317,10,40.8,408.0,Sports,In-Store,17,2,3.9,4.2
CUST03515,55,Male,Dallas,50139,12,115.34,1384.08,Books,Online,32,2,3.6,4.9
CUST03516,18,Male,Philadelphia,95380,7,45.38,317.66,Sports,In-Store,19,0,4.2,3.7
CUST03517,37,Female,Phoenix,34732,15,84.32,1264.8,Clothing,Mobile App,21,1,3.6,5.5
CUST03518,36,Female,Los Angeles,106204,13,103.97,1351.61,Beauty,Mobile App,7,0,3.7,5.2
CUST03519,51,Female,New York,166023,13,10,130,Groceries,Mobile App,72,2,3.8,4.3
CUST03520,18,Male,Los Angeles,86257,13,151.77,1973.01,Groceries,Online,8,0,3.8,5.5
CUST03521,43,Male,Houston,48934,5,23.69,118.45,Clothing,Mobile App,38,1,3.9,3.1
CUST03522,38,Male,New York,133024,12,37.21,446.52,Beauty,Mobile App,7,2,4.2,4.7
CUST03523,42,Female,Chicago,91558,8,88.16,705.28,Health,In-Store,123,0,3.9,3.3
CUST03524,35,Female,San Diego,95867,14,17.97,251.58,Beauty,In-Store,1,0,4.1,5.0
CUST03525,34,Male,Los Angeles,21290,11,68.85,757.35,Electronics,In-Store,2,2,3.3,4.7
CUST03526,23,Male,Los Angeles,71218,9,43.7,393.3,Groceries,Online,33,0,4.3,4.0
CUST03527,26,Female,New York,31906,13,35.24,458.12,Books,In-Store,1,1,4.2,4.9
CUST03528,28,Male,New York,27329,15,87.07,1306.05,Clothing,Online,29,1,3.3,5.4
CUST03529,49,Female,Houston,116962,6,211.07,1266.42,Toys,Mobile App,12,0,4.0,3.9
CUST03530,23,Female,San Diego,232924,11,224.14,2465.54,Health,In-Store,5,2,3.9,5.4
CUST03531,18,Male,San Jose,37505,16,43.31,692.96,Electronics,Online,18,1,4.3,5.4
CUST03532,39,Female,Los Angeles,32243,7,218.94,1532.58,Groceries,Mobile App,17,2,3.3,4.2
CUST03533,36,Male,Dallas,66203,10,100.27,1002.7,Health,Mobile App,12,1,4.4,4.5
CUST03534,38,Female,Los Angeles,36050,12,51.77,621.24,Home & Garden,Online,18,1,4.3,4.7
CUST03535,39,Male,Houston,123855,18,45.93,826.74,Groceries,Online,9,2,3.5,5.9
CUST03536,18,Female,Phoenix,31376,11,188.21,2070.31,Health,Online,33,3,4.3,5.0
CUST03537,39,Female,Houston,135172,9,85.3,767.7,Books,Online,40,0,4.4,4.1
CUST03538,54,Male,Houston,30588,15,52.04,780.6,Automotive,Online,29,4,3.0,5.2
CUST03539,61,Female,Phoenix,117109,11,13.75,151.25,Sports,In-Store,13,2,3.5,4.3
CUST03540,51,Male,Los Angeles,20000,18,13.98,251.64,Toys,Online,9,3,3.3,5.6
CUST03541,25,Female,San Jose,23263,15,21.39,320.85,Books,Online,27,2,3.7,5.0
CUST03542,18,Female,San Diego,60220,19,34.17,649.23,Electronics,Mobile App,24,4,3.2,5.9
CUST03543,37,Female,Philadelphia,73139,7,54.64,382.48,Health,In-Store,106,1,3.7,3.1
CUST03544,33,Female,San Jose,20000,9,63.88,574.92,Clothing,In-Store,5,0,3.9,4.2
CUST03545,32,Female,Philadelphia,71477,12,57.53,690.36,Toys,Online,17,1,3.9,4.7
CUST03546,70,Female,Philadelphia,69269,13,15.28,198.64,Toys,Online,48,1,3.4,4.5
CUST03547,61,Female,Dallas,62681,12,45.0,540.0,Home & Garden,Online,3,1,3.4,4.7
CUST03548,39,Male,Philadelphia,97903,9,28.47,256.23,Books,Online,168,2,4.5,3.0
CUST03549,30,Male,San Antonio,67776,13,31.75,412.75,Toys,Mobile App,17,0,4.1,4.8
CUST03550,39,Male,Chicago,40970,12,63.54,762.48,Groceries,In-Store,56,3,3.7,4.5
CUST03551,51,Male,New York,45482,12,106.49,1277.88,Groceries,In-Store,1,1,3.4,5.1
CUST03552,53,Male,Chicago,120315,13,89.32,1161.16,Books,Online,42,0,4.5,4.9
CUST03553,43,Male,Chicago,29889,12,46.99,563.88,Groceries,In-Store,66,7,2.3,4.3
CUST03554,39,Male,Los Angeles,76011,7,67.65,473.55,Electronics,Online,211,0,4.6,2.5
CUST03555,18,Male,Philadelphia,29728,12,50.15,601.8,Home & Garden,Online,13,2,4.1,4.7
CUST03556,42,Male,Phoenix,32796,9,67.92,611.28,Automotive,Online,18,2,3.8,4.1
CUST03557,25,Male,San Jose,73918,13,87.75,1140.75,Toys,Online,13,2,3.6,5.1
CUST03558,47,Female,Chicago,97850,14,107.78,1508.92,Toys,Mobile App,1,2,3.7,5.5
CUST03559,59,Male,Los Angeles,54075,13,48.58,631.54,Clothing,Mobile App,17,5,3.5,4.9
CUST03560,34,Female,San Jose,77748,11,50.12,551.32,Sports,Online,31,3,3.1,4.4
CUST03561,58,Female,San Diego,57930,11,121.09,1331.99,Home & Garden,Online,9,2,4.1,4.9
CUST03562,23,Male,Phoenix,71765,18,43.36,780.48,Groceries,Online,53,1,3.2,5.6
CUST03563,27,Male,San Jose,88212,14,103.62,1450.68,Books,In-Store,1,1,3.4,5.5
CUST03564,61,Female,Dallas,38238,12,20.17,242.04,Sports,Online,82,2,4.3,4.1
CUST03565,21,Male,Chicago,48003,12,47.86,574.32,Beauty,In-Store,93,0,4.1,4.2
CUST03566,45,Male,New York,55971,22,49.17,1081.74,Toys,Online,4,1,4.1,6.7
CUST03567,28,Male,Philadelphia,155346,15,74.78,1121.7,Home & Garden,Mobile App,53,2,3.6,5.2
CUST03568,38,Female,San Diego,40905,12,206.33,2475.96,Sports,In-Store,36,1,4.1,5.3
CUST03569,46,Female,Philadelphia,85302,15,52.08,781.2,Home & Garden,Mobile App,2,1,4.3,5.4
CUST03570,45,Female,San Jose,48658,10,80.9,809.0,Home & Garden,In-Store,16,1,4.2,4.4
CUST03571,55,Female,Houston,52151,9,57.83,520.47,Toys,In-Store,5,1,3.9,4.2
CUST03572,44,Female,Philadelphia,109468,8,129.25,1034.0,Automotive,Mobile App,85,0,5.0,3.7
CUST03573,36,Male,Chicago,36850,12,140.55,1686.6,Health,Online,23,2,2.8,5.1
CUST03574,46,Female,San Diego,37463,14,52.57,735.98,Health,Mobile App,17,3,3.5,5.1
CUST03575,42,Female,Phoenix,30324,8,53.61,428.88,Clothing,Online,38,0,3.5,3.8
CUST03576,32,Female,Phoenix,30159,12,46.08,552.96,Groceries,Online,19,1,3.3,4.6
CUST03577,48,Female,San Diego,32508,12,140.66,1687.92,Home & Garden,Online,12,0,5.0,5.2
CUST03578,33,Male,Philadelphia,23954,8,112.24,897.92,Health,Online,47,3,3.5,3.9
CUST03579,30,Male,Phoenix,39847,12,60.79,729.48,Beauty,Online,96,4,2.5,4.2
CUST03580,40,Male,Dallas,72654,9,61.29,551.61,Home & Garden,Mobile App,1,1,2.8,4.2
CUST03581,46,Female,San Jose,39985,11,67.53,742.83,Health,Online,9,1,3.0,4.6
CUST03582,44,Female,Houston,41288,12,44.48,533.76,Automotive,In-Store,1,2,3.8,4.7
CUST03583,24,Male,San Antonio,74376,15,48.97,734.55,Books,In-Store,5,2,4.1,5.3
CUST03584,44,Female,Phoenix,94754,11,41.81,459.91,Sports,Online,87,0,4.3,4.0
CUST03585,34,Male,New York,101482,8,48.03,384.24,Books,Online,12,1,3.6,3.9
CUST03586,48,Male,Chicago,61229,19,42.63,809.97,Toys,In-Store,8,2,4.0,6.0
CUST03587,42,Female,San Jose,111235,14,14.3,200.2,Toys,In-Store,73,2,3.3,4.5
CUST03588,35,Male,Phoenix,20000,15,272.22,4083.3,Toys,Online,1,1,3.9,6.8
CUST03589,28,Female,San Diego,58487,7,76.79,537.53,Sports,Online,23,2,3.8,3.7
CUST03590,35,Male,New York,48843,9,28.72,258.48,Clothing,Online,24,1,4.2,4.0
CUST03591,56,Male,San Diego,47277,8,142.46,1139.68,Beauty,Online,50,0,4.0,4.0
CUST03592,27,Female,San Antonio,39404,12,37.55,450.6,Automotive,Online,12,2,4.0,4.6
CUST03593,35,Male,Philadelphia,20000,15,29.49,442.35,Books,Online,18,2,3.8,5.1
CUST03594,25,Female,New York,35995,12,57.88,694.56,Sports,Online,32,1,3.6,4.6
CUST03595,50,Female,New York,36696,22,34.86,766.92,Automotive,Online,18,0,4.1,6.5
CUST03596,35,Female,Chicago,37908,8,19.98,159.84,Toys,Online,117,2,4.6,3.1
CUST03597,31,Male,Chicago,20000,10,59.2,592.0,Clothing,In-Store,8,0,3.9,4.4
CUST03598,34,Female,Houston,20000,12,72.26,867.12,Clothing,In-Store,47,1,4.3,4.6
CUST03599,18,Non-binary,Philadelphia,20000,10,29.97,299.7,Clothing,Online,26,0,4.1,4.1
CUST03600,46,Female,San Diego,36667,11,191.92,2111.12,Books,In-Store,18,3,4.4,5.1
CUST03601,59,Female,San Antonio,49470,14,114.56,1603.84,Groceries,In-Store,45,2,3.0,5.3
CUST03602,55,Male,Houston,20000,15,19.02,285.3,Toys,Online,9,1,3.6,5.1
CUST03603,46,Female,Phoenix,68109,17,37.94,644.98,Home & Garden,Online,75,8,2.1,5.2
CUST03604,37,Female,Dallas,54889,11,111.69,1228.59,Electronics,Online,16,1,4.0,4.8
CUST03605,59,Female,Houston,41758,10,108.1,1081.0,Toys,Online,2,1,3.4,4.6
CUST03606,68,Male,Houston,41308,14,125.1,1751.4,Groceries,Mobile App,23,1,4.3,5.5
CUST03607,28,Male,Philadelphia,41532,9,94.82,853.38,Beauty,Online,103,1,3.5,3.7
CUST03608,36,Female,San Antonio,31694,8,95.02,760.16,Electronics,In-Store,162,0,4.0,3.1
